artist_id,artist_name,album_title,track_title,type,year,genre,genre_id
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Contigo En Directo,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Que Te Vaya Bonito Remasterizado,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Ella Remasterizado,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Cucurrucucú Paloma,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Parte Meteorológico,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Llegó Borracho el Borracho Remasterizado,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Blues del Alambique,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Y Nos Dieron las Diez,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Yo Me Bajo en Atocha En Directo,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Un Cuento Para Mi Niño,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Medias Negras,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Tan Joven y Tan Viejo En Directo,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Cuando era más joven (feat. Viceversa) Ensayo Acústico - 2019,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Siete Crisantemos,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Incompatibilidad de Caracteres (feat. Viceversa),track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),Una Canción para la Magdalena Directo,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),A la Orilla de la Chimenea,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),De Purísima y Oro,track,2022,Pop latino,138
4940,Joaquín Sabina,Sintiéndolo Mucho (Un Viaje Musical por la Película Documental de Fernando León de Aranoa),La Canción Más Hermosa del Mundo,track,2022,Pop latino,138
4940,Joaquín Sabina,Sabina 70,Lo Niego Todo,track,2019,Pop,132
4940,Joaquín Sabina,Sabina 70,Princesa (feat. Viceversa),track,2019,Pop,132
4940,Joaquín Sabina,Sabina 70,Peces de Ciudad,track,2019,Pop,132
4940,Joaquín Sabina,Sabina 70,19 Dias y 500 Noches,track,2019,Pop,132
4940,Joaquín Sabina,Sabina 70,Tiramisu de Limon,track,2019,Pop,132
4940,Joaquín Sabina,Sabina 70,Y Sin Embargo,track,2019,Pop,132
4940,Joaquín Sabina,Sabina 70,Y Nos Dieron las Diez,track,2019,Pop,132
554792,ROSALÍA,LUX (Complete Works),"Sexo, Violencia y Llantas",track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Reliquia,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Divinize,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Porcelana,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Mio Cristo Piange Diamanti,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Berghain,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),La Perla,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Mundo Nuevo,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),De Madrugá,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Dios Es Un Stalker (versión Francotiradora),track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),La Yugular,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Focu 'Ranni,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Sauvignon Blanc,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Jeanne,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Novia Robot,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),La Rumba Del Perdón,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Memória,track,2026,Alternativo,85
554792,ROSALÍA,LUX (Complete Works),Magnolias,track,2026,Alternativo,85
554792,ROSALÍA,LUX,"Sexo, Violencia y Llantas",track,2025,Alternativo,85
554792,ROSALÍA,LUX,Reliquia,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Divinize,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Porcelana,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Mio Cristo Piange Diamanti,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Berghain,track,2025,Alternativo,85
554792,ROSALÍA,LUX,La Perla,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Mundo Nuevo,track,2025,Alternativo,85
554792,ROSALÍA,LUX,De Madrugá,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Dios Es Un Stalker,track,2025,Alternativo,85
554792,ROSALÍA,LUX,La Yugular,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Sauvignon Blanc,track,2025,Alternativo,85
554792,ROSALÍA,LUX,La Rumba Del Perdón,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Memória,track,2025,Alternativo,85
554792,ROSALÍA,LUX,Magnolias,track,2025,Alternativo,85
554792,ROSALÍA,MOTOMAMI,SAOKO,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,CANDY,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,LA FAMA,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,BULERÍAS,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,CHICKEN TERIYAKI,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,HENTAI,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,BIZCOCHITO,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,G3 N15,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,MOTOMAMI,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,DIABLO,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,DELIRIO DE GRANDEZA,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,CUUUUuuuuuute,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,COMO UN G,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,Abcdefg,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,LA COMBI VERSACE,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI,SAKURA,track,2022,Pop,132
554792,ROSALÍA,MOTOMAMI +,SAOKO,track,2022,Pop,132
412,Queen,Acoustic,Calling All Girls (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,The Night Comes Down (2024 Mix),track,2025,Rock,152
412,Queen,Acoustic,Funny How Love Is (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,'39 (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,Who Needs You (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,Some Day One Day (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,Misfire (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,She Makes Me (Stormtrooper In Stilettos) (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,Is This The World We Created...? (Remastered 2011),track,2025,Rock,152
412,Queen,Acoustic,Leaving Home Ain't Easy (Remastered 2011),track,2025,Rock,152
412,Queen,B-Sides,Hang On In There (B-Side),track,2025,Rock,152
412,Queen,B-Sides,See What A Fool I’ve Been (B-Side Version / Remastered 2011),track,2025,Rock,152
412,Queen,B-Sides,A Human Body (B-Side),track,2025,Rock,152
412,Queen,B-Sides,Hijack My Heart (B-Side),track,2025,Rock,152
412,Queen,B-Sides,Soul Brother (B-Side),track,2025,Rock,152
412,Queen,B-Sides,Rock In Rio Blues (Live / B-Side / Remastered 2011),track,2025,Rock,152
412,Queen,B-Sides,My Life Has Been Saved (1989 B-Side Version / Remastered 2011),track,2025,Rock,152
412,Queen,B-Sides,I Go Crazy (B-Side),track,2025,Rock,152
412,Queen,B-Sides,Stealin' (B-Side),track,2025,Rock,152
412,Queen,B-Sides,Forever (2011 Remaster),track,2025,Rock,152
412,Queen,B-Sides,Lost Opportunity (B-Side),track,2025,Rock,152
412,Queen,B-Sides,It's A Beautiful Day (B-Side Version / Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,Crazy Little Thing Called Love (Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,Need Your Loving Tonight (Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,Man On The Prowl (Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,Rock It (Prime Jive) (Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,Put Out The Fire (Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,I Go Crazy (B-Side),track,2025,Rock,152
412,Queen,Rock N Roll,Modern Times Rock 'n’ Roll (2024 Mix),track,2025,Rock,152
412,Queen,Rock N Roll,Sleeping On The Sidewalk (Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,Don't Try Suicide (Remastered 2011),track,2025,Rock,152
412,Queen,Rock N Roll,Seven Seas Of Rhye (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Mustapha (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Lazing On A Sunday Afternoon (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,I'm Going Slightly Mad (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,More Of That Jazz (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,The Millionaire Waltz (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Body Language (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Bring Back That Leroy Brown (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Bijou (2011 Remaster),track,2025,Rock,152
412,Queen,Slightly Mad,Good Company (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Machines (or 'Back To Humans') (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Seaside Rendezvous (Remastered 2011),track,2025,Rock,152
412,Queen,Slightly Mad,Dreamer's Ball (Remastered 2011),track,2025,Rock,152
412,Queen,Ballads,Love Of My Life (Remastered 2011),track,2025,Rock,152
412,Queen,Ballads,Sail Away Sweet Sister (Remastered 2011),track,2025,Rock,152
412,Queen,Ballads,Life Is Real (Song For Lennon) (Remastered 2011),track,2025,Rock,152
412,Queen,Ballads,Spread Your Wings (Remastered 2011),track,2025,Rock,152
412,Queen,Ballads,Too Much Love Will Kill You (Remastered 2011),track,2025,Rock,152
412,Queen,Ballads,Jealousy (Remastered 2011),track,2025,Rock,152
793825,The Lumineers,Automatic,Same Old Song,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Asshole,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Strings,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Automatic,track,2025,Alternativo,85
793825,The Lumineers,Automatic,You're All I Got,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Plasticine,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Ativan,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Keys on the Table,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Better Day,track,2025,Alternativo,85
793825,The Lumineers,Automatic,Sunflowers,track,2025,Alternativo,85
793825,The Lumineers,Automatic,So Long,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Same Old Song,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Asshole,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Strings,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Automatic,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),You're All I Got,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Plasticine,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Ativan,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Keys on the Table,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Better Day,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Sunflowers,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),So Long,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),A Song For You,track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Same Old Song (Acoustic),track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Asshole (Acoustic),track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),Plasticine (Acoustic),track,2025,Alternativo,85
793825,The Lumineers,Automatic (Deluxe Edition),So Long (Acoustic),track,2025,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Brightside (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Cleopatra (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Ho Hey (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Angela (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,A.M. Radio Intro (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,A.M. Radio (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Dead Sea Intro (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Dead Sea (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Flowers In Your Hair Intro (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Flowers In Your Hair (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Where We Are Intro (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Where We Are (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,My Cell (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Slow It Down (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Charlie Boy Intro (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Charlie Boy (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Never Really Mine (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Gloria (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Sleep On The Floor (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Ophelia (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Leader Of The Landslide (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Birthday Intro (Live From Wrigley Field),track,2024,Alternativo,85
793825,The Lumineers,Live From Wrigley Field,Birthday (Live From Wrigley Field),track,2024,Alternativo,85
566,Foo Fighters,Your Favorite Toy,Caught In The Echo,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,Of All People,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,Window,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,Your Favorite Toy,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,If You Only Knew,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,Spit Shine,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,Unconditional,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,Child Actor,track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,"Amen, Caveman",track,2026,Rock,152
566,Foo Fighters,Your Favorite Toy,Asking For A Friend,track,2026,Rock,152
566,Foo Fighters,But Here We Are,Rescued,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,Under You,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,Hearing Voices,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,But Here We Are,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,The Glass,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,Nothing At All,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,Show Me How,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,Beyond Me,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,The Teacher,track,2023,Alternativo,85
566,Foo Fighters,But Here We Are,Rest,track,2023,Alternativo,85
566,Foo Fighters,The Essential Foo Fighters,Everlong,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Making A Fire,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Times Like These,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Rope,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Monkey Wrench,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,My Hero,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Cold Day In The Sun,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Big Me,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Long Road To Ruin,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Shame Shame,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Best of You,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,All My Life,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,The Pretender,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,This Is a Call,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Waiting On A War,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Walk,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Learn to Fly,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,The Sky Is A Neighborhood,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Breakout,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,These Days,track,2022,Rock,152
566,Foo Fighters,The Essential Foo Fighters,Everlong (Acoustic Version),track,2022,Rock,152
566,Foo Fighters,Dream Widow,Encino,track,2022,Alternativo,85
566,Foo Fighters,Dream Widow,Cold,track,2022,Alternativo,85
566,Foo Fighters,Dream Widow,March of the Insane,track,2022,Alternativo,85
566,Foo Fighters,Dream Widow,The Sweet Abyss,track,2022,Alternativo,85
566,Foo Fighters,Dream Widow,Angel With Severed Wings,track,2022,Alternativo,85
566,Foo Fighters,Dream Widow,Come All Ye Unfaithful,track,2022,Alternativo,85
566,Foo Fighters,Dream Widow,Becoming,track,2022,Alternativo,85
566,Foo Fighters,Dream Widow,Lacrimus dei Ebrius,track,2022,Alternativo,85
566,Foo Fighters,Dee Gees / Hail Satin - Foo Fighters / Live,You Should Be Dancing,track,2021,Alternativo,85
705,Muse,The Wow! Signal,The Dark Forest,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Nightshift Superstar,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Shimmering Scars,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Cryogen,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Be With You,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Hexagons,track,2026,Alternativo,85
705,Muse,The Wow! Signal,The Sickness In You & I,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Unravelling,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Hush,track,2026,Alternativo,85
705,Muse,The Wow! Signal,Space Debris,track,2026,Alternativo,85
705,Muse,Will Of The People,Will Of The People,track,2022,Alternativo,85
705,Muse,Will Of The People,Compliance,track,2022,Alternativo,85
705,Muse,Will Of The People,Liberation,track,2022,Alternativo,85
705,Muse,Will Of The People,Won’t Stand Down,track,2022,Alternativo,85
705,Muse,Will Of The People,Ghosts (How Can I Move On),track,2022,Alternativo,85
705,Muse,Will Of The People,You Make Me Feel Like It’s Halloween,track,2022,Alternativo,85
705,Muse,Will Of The People,Kill Or Be Killed,track,2022,Alternativo,85
705,Muse,Will Of The People,Verona,track,2022,Alternativo,85
705,Muse,Will Of The People,Euphoria,track,2022,Alternativo,85
705,Muse,Will Of The People,We Are Fucking Fucked,track,2022,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Algorithm,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),The Dark Side,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Pressure,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Propaganda,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Break It to Me,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Something Human,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Thought Contagion,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Get up and Fight,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Blockades,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Dig Down,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),The Void,track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Algorithm (Alternate Reality Version),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),The Dark Side (Alternate Reality Version),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Pressure (feat. UCLA Bruin Marching Band),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Propaganda (Acoustic),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Break It to Me (Sam de Jong Remix),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Something Human (Acoustic),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Thought Contagion (Live),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),Dig Down (Acoustic Gospel Version),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),The Void (Acoustic),track,2018,Alternativo,85
705,Muse,Simulation Theory (Super Deluxe),The Dark Side (Alternate Reality Version) [Instrumental] (Alternate Reality Version; Instrumental),track,2018,Alternativo,85
705,Muse,Drones,Dead Inside,track,2015,Alternativo,85
705,Muse,Drones,(Drill Sergeant),track,2015,Alternativo,85
705,Muse,Drones,Psycho,track,2015,Alternativo,85
705,Muse,Drones,Mercy,track,2015,Alternativo,85
705,Muse,Drones,Reapers,track,2015,Alternativo,85
705,Muse,Drones,The Handler,track,2015,Alternativo,85
705,Muse,Drones,(JFK),track,2015,Alternativo,85
705,Muse,Drones,Defector,track,2015,Alternativo,85
705,Muse,Drones,Revolt,track,2015,Alternativo,85
119,Metallica,72 Seasons,72 Seasons,track,2023,Rock,152
119,Metallica,72 Seasons,Shadows Follow,track,2023,Rock,152
119,Metallica,72 Seasons,Screaming Suicide,track,2023,Rock,152
119,Metallica,72 Seasons,Sleepwalk My Life Away,track,2023,Rock,152
119,Metallica,72 Seasons,You Must Burn!,track,2023,Rock,152
119,Metallica,72 Seasons,Lux Æterna,track,2023,Rock,152
119,Metallica,72 Seasons,Crown of Barbed Wire,track,2023,Rock,152
119,Metallica,72 Seasons,Chasing Light,track,2023,Rock,152
119,Metallica,72 Seasons,If Darkness Had a Son,track,2023,Rock,152
119,Metallica,72 Seasons,Too Far Gone?,track,2023,Rock,152
119,Metallica,72 Seasons,Room of Mirrors,track,2023,Rock,152
119,Metallica,72 Seasons,Inamorata,track,2023,Rock,152
119,Metallica,The Metallica Blacklist,Enter Sandman,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Enter Sandman,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Enter Sandman,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Enter Sandman,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Enter Sandman,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Enter Sandman,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Sad But True (Live),track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Sad But True,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Sad But True,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Sad But True,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Sad But True,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Sad But True,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Sad But True,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Holier Than Thou,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Holier Than Thou,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Holier Than Thou,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Holier Than Thou,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,Holier Than Thou,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,The Unforgiven,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,The Unforgiven,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,The Unforgiven,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,The Unforgiven,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,The Unforgiven,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,The Unforgiven,track,2021,Rock,152
119,Metallica,The Metallica Blacklist,The Unforgiven,track,2021,Rock,152
119,Metallica,S&M2,The Ecstasy Of Gold (Live),track,2020,Rock,152
119,Metallica,S&M2,The Call Of Ktulu (Live),track,2020,Rock,152
119,Metallica,S&M2,For Whom The Bell Tolls (Live),track,2020,Rock,152
119,Metallica,S&M2,The Day That Never Comes (Live),track,2020,Rock,152
119,Metallica,S&M2,The Memory Remains (Live),track,2020,Rock,152
119,Metallica,S&M2,Confusion (Live),track,2020,Rock,152
119,Metallica,S&M2,Moth Into Flame (Live),track,2020,Rock,152
119,Metallica,S&M2,The Outlaw Torn (Live),track,2020,Rock,152
119,Metallica,S&M2,No Leaf Clover (Live),track,2020,Rock,152
119,Metallica,S&M2,Halo On Fire (Live),track,2020,Rock,152
119,Metallica,S&M2,Intro To Scythian Suite (Live),track,2020,Rock,152
119,Metallica,S&M2,"Prokofiev: Scythian Suite, Op. 20 II: The Enemy God And The Dance Of The Dark Spirits (Live)",track,2020,Rock,152
